frame_number	 sync_in1	 sync_in2	 time_stamp
3056	 1	 1	 152.813538074
3057	 1	 1	 152.863536119
3058	 1	 1	 152.913550138
3059	 1	 1	 152.963569164
3060	 1	 1	 153.013553143
3061	 1	 1	 153.063575029
3062	 1	 1	 153.113577127
3063	 1	 1	 153.163580179
3064	 1	 1	 153.213574171
3065	 1	 1	 153.263589144
3066	 1	 1	 153.313578129
3067	 0	 1	 153.363592148
3068	 1	 1	 153.41358614
3069	 1	 1	 153.463606119
3070	 1	 1	 153.513607979
3071	 1	 1	 153.563609123
3072	 1	 1	 153.613603115
3073	 1	 1	 153.663619041
3074	 1	 1	 153.713622093
3075	 1	 1	 153.76362896
3076	 1	 1	 153.813626051
3077	 1	 1	 153.863636017
3078	 1	 1	 153.913648129
3079	 1	 1	 153.963647127
3080	 0	 1	 154.013651133
3081	 1	 1	 154.063659191
3082	 1	 1	 154.113667011
3083	 1	 1	 154.163655043
3084	 1	 1	 154.213668108
3085	 1	 1	 154.263673067
3086	 1	 1	 154.313677073
3087	 1	 1	 154.363672018
3088	 1	 1	 154.413689137
3089	 1	 1	 154.463695049
3090	 1	 1	 154.513698101
3091	 1	 1	 154.563702106
3092	 1	 1	 154.613706112
3093	 0	 1	 154.663707972
3094	 1	 1	 154.713713169
3095	 1	 1	 154.763710022
3096	 1	 1	 154.813724995
3097	 1	 1	 154.863723993
3098	 1	 1	 154.913743019
3099	 1	 1	 154.963739157
3100	 1	 1	 155.013744116
3101	 1	 1	 155.063755035
3102	 1	 1	 155.11374402
3103	 1	 1	 155.163758993
3104	 1	 1	 155.213762999
3105	 1	 1	 155.263771057
3106	 0	 1	 155.313760042
3107	 1	 1	 155.363779068
3108	 1	 1	 155.413784981
3109	 1	 1	 155.463785172
3110	 1	 1	 155.513786077
3111	 1	 1	 155.56379509
3112	 1	 1	 155.613805056
3113	 1	 1	 155.663813114
3114	 1	 1	 155.713804007
3115	 1	 1	 155.763817072
3116	 1	 1	 155.813816071
3117	 1	 1	 155.863824129
3118	 1	 1	 155.913830042
3119	 0	 1	 155.963837147
3120	 1	 1	 156.013823986
3121	 1	 1	 156.066984177
3122	 1	 1	 156.11385417
3123	 0	 1	 156.163854122
3124	 0	 1	 156.213845968
3125	 0	 1	 156.263859034
3126	 0	 1	 156.313866138
3127	 0	 1	 156.363865137
3128	 0	 1	 156.413863182
3129	 0	 1	 156.463880062
3130	 0	 1	 156.513885021
3131	 0	 1	 156.563887119
3132	 0	 1	 156.613883972
3133	 0	 1	 156.663894176
3134	 0	 1	 156.713898182
3135	 0	 1	 156.763908148
3136	 0	 1	 156.813894987
3137	 0	 1	 156.863922119
3138	 0	 1	 156.913918018
3139	 0	 1	 156.963916063
3140	 0	 1	 157.013929129
3141	 0	 1	 157.063939095
3142	 0	 1	 157.113940001
3143	 0	 1	 157.163943052
3144	 0	 1	 157.21393919
3145	 0	 1	 157.263957024
3146	 0	 1	 157.313958168
3147	 0	 1	 157.363969088
3148	 0	 1	 157.41395402
3149	 0	 1	 157.463968992
3150	 0	 1	 157.513975143
3151	 0	 1	 157.56398201
3152	 0	 1	 157.613976002
3153	 0	 1	 157.663992167
3154	 0	 1	 157.713989973
3155	 0	 1	 157.764001131
3156	 0	 1	 157.81399703
3157	 0	 1	 157.864006996
3158	 0	 1	 157.914013147
3159	 0	 1	 157.964024067
3160	 0	 1	 158.014019012
3161	 0	 1	 158.064026117
3162	 0	 1	 158.114024162
3163	 0	 1	 158.164038181
3164	 0	 1	 158.214038134
3165	 0	 1	 158.264047146
3166	 0	 1	 158.314040184
3167	 0	 1	 158.364053965
3168	 0	 1	 158.41405797
3169	 0	 1	 158.464059114
3170	 0	 1	 158.514057159
3171	 0	 1	 158.564079046
3172	 0	 1	 158.614078045
3173	 0	 1	 158.664081097
3174	 0	 1	 158.714076042
3175	 0	 1	 158.764094114
3176	 0	 1	 158.814099073
3177	 0	 1	 158.864104033
3178	 0	 1	 158.914111137
3179	 0	 1	 158.96411109
3180	 0	 1	 159.014117002
3181	 0	 1	 159.064151049
3182	 0	 1	 159.114132166
3183	 0	 1	 159.164136171
3184	 0	 1	 159.21413517
3185	 0	 1	 159.264127016
3186	 0	 1	 159.314150095
3187	 0	 1	 159.364145994
3188	 0	 1	 159.414151192
3189	 0	 1	 159.464143991
3190	 0	 1	 159.514162064
3191	 0	 1	 159.564164162
3192	 0	 1	 159.614166975
3193	 0	 1	 159.664164066
3194	 0	 1	 159.714171171
3195	 0	 1	 159.764183044
3196	 0	 1	 159.81418705
3197	 0	 1	 159.864181995
3198	 0	 1	 159.914188147
3199	 0	 1	 159.964198112
3200	 0	 1	 160.014206171
3201	 0	 1	 160.064208984
3202	 0	 1	 160.11421299
3203	 0	 1	 160.164214134
3204	 0	 1	 160.214226007
3205	 0	 1	 160.264232159
3206	 0	 1	 160.314231157
3207	 0	 1	 160.364241123
3208	 0	 1	 160.414234161
3209	 0	 1	 160.464251041
3210	 0	 1	 160.514256001
3211	 0	 1	 160.564262152
3212	 0	 1	 160.614257097
3213	 0	 1	 160.664263964
3214	 0	 1	 160.714272022
3215	 0	 1	 160.76428318
3216	 0	 1	 160.814269066
3217	 0	 1	 160.864284992
3218	 0	 1	 160.914278984
3219	 0	 1	 160.964286089
3220	 0	 1	 161.014299154
3221	 0	 1	 161.064305067
3222	 0	 1	 161.114317179
3223	 0	 1	 161.164301157
3224	 0	 1	 161.214321136
3225	 0	 1	 161.264330149
3226	 0	 1	 161.314324141
3227	 0	 1	 161.364323139
3228	 0	 1	 161.414338112
3229	 0	 1	 161.464337111
3230	 0	 1	 161.514353037
3231	 0	 1	 161.564346075
3232	 0	 1	 161.614356041
3233	 0	 1	 161.664366961
3234	 0	 1	 161.714365959
3235	 0	 1	 161.764360189
3236	 0	 1	 161.814377069
3237	 0	 1	 161.864376068
3238	 0	 1	 161.914383173
3239	 0	 1	 161.964394093
3240	 0	 1	 162.014389992
3241	 0	 1	 162.064462185
3242	 0	 1	 162.114408016
3243	 0	 1	 162.164416075
3244	 0	 1	 162.214406967
3245	 0	 1	 162.264407158
3246	 0	 1	 162.314426184
3247	 0	 1	 162.364421129
3248	 0	 1	 162.414427042
3249	 0	 1	 162.46442318
3250	 0	 1	 162.514435053
3251	 0	 1	 162.564445019
3252	 0	 1	 162.614447117
3253	 0	 1	 162.664442062
3254	 0	 1	 162.714452982
3255	 0	 1	 162.764467001
3256	 0	 1	 162.814465046
3257	 0	 1	 162.864462137
3258	 0	 1	 162.914476156
3259	 0	 1	 162.96447897
3260	 0	 1	 163.014476061
3261	 0	 1	 163.064498186
3262	 0	 1	 163.114503145
3263	 0	 1	 163.164505005
3264	 0	 1	 163.214491129
3265	 0	 1	 163.264510155
3266	 0	 1	 163.314507961
3267	 0	 1	 163.364521027
3268	 0	 1	 163.414518118
3269	 0	 1	 163.464522123
3270	 0	 1	 163.514532089
3271	 0	 1	 163.564535141
3272	 0	 1	 163.614537001
3273	 0	 1	 163.664537191
3274	 0	 1	 163.714545012
3275	 0	 1	 163.76455617
3276	 0	 1	 163.814558029
3277	 0	 1	 163.864561081
3278	 0	 1	 163.914559126
3279	 0	 1	 163.964562178
3280	 0	 1	 164.014578104
3281	 0	 1	 164.064583063
3282	 0	 1	 164.114581108
3283	 0	 1	 164.164589167
3284	 0	 1	 164.214596033
3285	 0	 1	 164.264609098
3286	 0	 1	 164.314607143
3287	 0	 1	 164.364611149
3288	 0	 1	 164.414611101
3289	 0	 1	 164.464620113
3290	 0	 1	 164.514628172
3291	 0	 1	 164.564625025
3292	 0	 1	 164.614631176
3293	 0	 1	 164.664636135
3294	 0	 1	 164.714642048
3295	 0	 1	 164.764643192
3296	 0	 1	 164.814651012
3297	 0	 1	 164.864658117
3298	 0	 1	 164.914657116
3299	 0	 1	 164.964672089
3300	 0	 1	 165.014671087
3301	 0	 1	 165.068686962
3302	 0	 1	 165.114677191
3303	 0	 1	 165.164692163
3304	 0	 1	 165.214692116
3305	 0	 1	 165.264693975
3306	 0	 1	 165.31468606
3307	 0	 1	 165.364705086
3308	 0	 1	 165.414707184
3309	 0	 1	 165.46471715
3310	 0	 1	 165.514713049
3311	 0	 1	 165.564722061
3312	 0	 1	 165.614722967
3313	 0	 1	 165.664728165
3314	 0	 1	 165.714720964
3315	 0	 1	 165.764742136
3316	 0	 1	 165.814741135
3317	 0	 1	 165.864748001
3318	 0	 1	 165.914754152
3319	 0	 1	 165.964760065
3320	 0	 1	 166.01474905
3321	 0	 1	 166.064776182
3322	 0	 1	 166.114771128
3323	 0	 1	 166.164774179
3324	 0	 1	 166.214769125
3325	 0	 1	 166.264785051
3326	 0	 1	 166.314788103
3327	 0	 1	 166.364794016
3328	 0	 1	 166.4147861
3329	 0	 1	 166.464792967
3330	 0	 1	 166.514806986
3331	 0	 1	 166.56481719
3332	 0	 1	 166.614816189
3333	 0	 1	 166.664808989
3334	 0	 1	 166.714828014
3335	 0	 1	 166.764831066
3336	 0	 1	 166.814833164
3337	 0	 1	 166.864833117
3338	 0	 1	 166.914843082
3339	 0	 1	 166.964856148
3340	 0	 1	 167.014845133
3341	 0	 1	 167.06486702
3342	 0	 1	 167.114861965
3343	 0	 1	 167.164865971
3344	 0	 1	 167.214867115
3345	 0	 1	 167.26488018
3346	 0	 1	 167.314880133
3347	 0	 1	 167.364890099
3348	 0	 1	 167.414880037
3349	 0	 1	 167.464890957
3350	 0	 1	 167.514909983
3351	 0	 1	 167.564907074
3352	 0	 1	 167.614897966
3353	 0	 1	 167.664915085
3354	 0	 1	 167.714917183
3355	 0	 1	 167.764925957
3356	 0	 1	 167.814918041
3357	 0	 1	 167.864933968
3358	 0	 1	 167.914936066
3359	 0	 1	 167.964948177
3360	 0	 1	 168.014943123
3361	 0	 1	 168.064982176
3362	 0	 1	 168.114956141
3363	 0	 1	 168.16497016
3364	 0	 1	 168.214972019
3365	 0	 1	 168.264976978
3366	 0	 1	 168.31497407
3367	 0	 1	 168.364986181
3368	 0	 1	 168.414988995
3369	 0	 1	 168.46498704
3370	 0	 1	 168.514981985
3371	 0	 1	 168.565006971
3372	 0	 1	 168.615000963
3373	 0	 1	 168.665004015
3374	 0	 1	 168.71499896
3375	 0	 1	 168.765019178
3376	 0	 1	 168.815023184
3377	 0	 1	 168.86502409
3378	 0	 1	 168.915024042
3379	 0	 1	 168.965041161
3380	 0	 1	 169.015047073
3381	 0	 1	 169.065037966
3382	 0	 1	 169.115051985
3383	 0	 1	 169.165057182
3384	 0	 1	 169.215054989
3385	 0	 1	 169.265058994
3386	 0	 1	 169.315066099
3387	 0	 1	 169.365074158
3388	 0	 1	 169.41507411
3389	 0	 1	 169.465074062
3390	 0	 1	 169.515087128
3391	 0	 1	 169.565091133
3392	 0	 1	 169.615100145
3393	 0	 1	 169.665100098
3394	 0	 1	 169.71510005
3395	 0	 1	 169.765109062
3396	 0	 1	 169.81511116
3397	 0	 1	 169.865115166
3398	 0	 1	 169.915132999
3399	 0	 1	 169.965134144
3400	 0	 1	 170.015123129
3401	 0	 1	 170.065138102
3402	 0	 1	 170.1151371
3403	 0	 1	 170.165148973
3404	 0	 1	 170.215149164
3405	 0	 1	 170.265145063
3406	 0	 1	 170.315160036
3407	 0	 1	 170.365172148
3408	 0	 1	 170.41516614
3409	 0	 1	 170.465172052
3410	 0	 1	 170.515175104
3411	 0	 1	 170.565184116
3412	 0	 1	 170.615187168
3413	 0	 1	 170.665178061
3414	 0	 1	 170.715197086
3415	 0	 1	 170.765210152
3416	 0	 1	 170.815211058
3417	 0	 1	 170.865200996
3418	 0	 1	 170.915215969
3419	 0	 1	 170.965219975
3420	 0	 1	 171.015223026
3421	 0	 1	 171.06619215
3422	 0	 1	 171.115242958
3423	 0	 1	 171.165244102
3424	 0	 1	 171.215237141
3425	 0	 1	 171.265254974
3426	 0	 1	 171.315257072
3427	 0	 1	 171.365262032
3428	 0	 1	 171.41525507
3429	 0	 1	 171.465265989
3430	 0	 1	 171.515273094
3431	 0	 1	 171.565275192
3432	 0	 1	 171.615267992
3433	 0	 1	 171.665282011
3434	 0	 1	 171.715284109
3435	 0	 1	 171.765294075
3436	 0	 1	 171.815289021
3437	 0	 1	 171.86530304
3438	 0	 1	 171.915311098
3439	 0	 1	 171.965312004
3440	 0	 1	 172.01531601
3441	 0	 1	 172.065320015
3442	 0	 1	 172.11531496
3443	 0	 1	 172.165337086
3444	 0	 1	 172.215332985
3445	 0	 1	 172.265347958
3446	 0	 1	 172.315334082
3447	 0	 1	 172.365357161
3448	 0	 1	 172.41534996
3449	 0	 1	 172.465356112
3450	 0	 1	 172.515354156
3451	 0	 1	 172.565369129
3452	 0	 1	 172.615372181
3453	 0	 1	 172.665382147
3454	 0	 1	 172.715386152
3455	 0	 1	 172.765377998
3456	 0	 1	 172.815387964
3457	 0	 1	 172.865398169
3458	 0	 1	 172.915400028
3459	 0	 1	 172.965411186
3460	 0	 1	 173.015408039
3461	 0	 1	 173.065412998
3462	 0	 1	 173.115421057
3463	 0	 1	 173.165421009
3464	 0	 1	 173.215424061
3465	 0	 1	 173.265433073
3466	 0	 1	 173.315428019
3467	 0	 1	 173.365441084
3468	 0	 1	 173.415446997
3469	 0	 1	 173.465458155
3470	 0	 1	 173.515452147
3471	 0	 1	 173.565459013
3472	 0	 1	 173.615462065
3473	 0	 1	 173.665470123
3474	 0	 1	 173.715459108
3475	 0	 1	 173.765480042
3476	 0	 1	 173.815487146
3477	 1	 1	 173.865487099
3478	 1	 1	 173.915492058
3479	 1	 1	 173.965504169
3480	 1	 1	 174.015495062
3481	 1	 1	 174.068171024
3482	 1	 1	 174.115519047
3483	 1	 1	 174.165526152
3484	 1	 1	 174.215517044
3485	 1	 1	 174.265532017
3486	 1	 1	 174.315531015
3487	 1	 1	 174.365534067
3488	 1	 1	 174.415529013
3489	 1	 1	 174.465551138
3490	 1	 1	 174.515555143
3491	 1	 1	 174.565556049
3492	 1	 1	 174.615555048
3493	 1	 1	 174.665559053
3494	 1	 1	 174.715564013
3495	 1	 1	 174.765571117
3496	 1	 1	 174.815566063
3497	 1	 1	 174.865580082
3498	 1	 1	 174.915579081
3499	 1	 1	 174.965592146
3500	 1	 1	 175.015601158
3501	 1	 1	 175.065602064
3502	 1	 1	 175.115602016
3503	 1	 1	 175.165599108
3504	 1	 1	 175.21560812
3505	 1	 1	 175.265618086
3506	 1	 1	 175.315622091
3507	 1	 1	 175.365625143
3508	 1	 1	 175.415631056
3509	 1	 1	 175.465634108
3510	 1	 1	 175.515642166
3511	 1	 1	 175.565638065
3512	 1	 1	 175.615656137
3513	 1	 1	 175.66565299
3514	 1	 1	 175.715655088
3515	 1	 1	 175.765664101
3516	 1	 1	 175.815658092
3517	 1	 1	 175.865674973
3518	 1	 1	 175.915687084
3519	 1	 1	 175.965680122
3520	 1	 1	 176.015690088
3521	 1	 1	 176.065694094
3522	 1	 1	 176.115689993
3523	 1	 1	 176.165706158
3524	 1	 1	 176.215702057
3525	 1	 1	 176.265711069
3526	 1	 1	 176.315706968
3527	 1	 1	 176.365717173
3528	 1	 1	 176.415719986
3529	 1	 1	 176.465736151
3530	 1	 1	 176.51572299
3531	 1	 1	 176.565737009
3532	 1	 1	 176.615750074
3533	 1	 1	 176.66574502
3534	 1	 1	 176.715739965
3535	 1	 1	 176.76575613
3536	 1	 1	 176.81575799
3537	 1	 1	 176.865767956
3538	 1	 1	 176.915771961
3539	 1	 1	 176.965780973
3540	 1	 1	 177.015787125
3541	 1	 1	 177.065915108
3542	 1	 1	 177.115797997
3543	 1	 1	 177.165800095
3544	 1	 1	 177.215795994
3545	 1	 1	 177.265793085
3546	 1	 1	 177.31580615
3547	 1	 1	 177.365812063
3548	 1	 1	 177.415815115
3549	 1	 1	 177.465809107
3550	 1	 1	 177.515829086
3551	 1	 1	 177.565834999
3552	 1	 1	 177.615842104
3553	 1	 1	 177.665832043
3554	 1	 1	 177.715844154
3555	 1	 1	 177.765856981
3556	 1	 1	 177.815855026
3557	 1	 1	 177.865849018
3558	 1	 1	 177.915853024
3559	 1	 1	 177.965862989
3560	 1	 1	 178.015866041
3561	 1	 1	 178.06588316
3562	 1	 1	 178.115882158
3563	 1	 1	 178.165879011
3564	 1	 1	 178.215890169
3565	 1	 1	 178.265895128
3566	 1	 1	 178.315901041
3567	 1	 1	 178.365894079
3568	 1	 1	 178.415910006
3569	 1	 1	 178.465913057
3570	 1	 1	 178.515925169
3571	 1	 1	 178.565915108
3572	 1	 1	 178.615929127
3573	 1	 1	 178.665934086
3574	 1	 1	 178.715934038
3575	 1	 1	 178.765936136
3576	 1	 1	 178.815947056
3577	 1	 1	 178.865949154
3578	 1	 1	 178.915945053
3579	 1	 1	 178.965950966
3580	 1	 1	 179.015966177
3581	 1	 1	 179.065970182
3582	 1	 1	 179.115983963
3583	 1	 1	 179.165970087
3584	 1	 1	 179.215981007
3585	 1	 1	 179.265990973
3586	 1	 1	 179.315999031
3587	 1	 1	 179.365993977
3588	 1	 1	 179.416004181
3589	 1	 1	 179.466004133
3590	 1	 1	 179.516014099
3591	 1	 1	 179.566004992
3592	 1	 1	 179.616019964
3593	 1	 1	 179.666023016
3594	 1	 1	 179.716027021
3595	 1	 1	 179.766026974
3596	 1	 1	 179.816040039
3597	 1	 1	 179.866041183
3598	 1	 1	 179.91604805
3599	 1	 1	 179.966058016
3600	 1	 1	 180.016055107
3601	 1	 1	 180.066400051
3602	 1	 1	 180.116073132
3603	 1	 1	 180.16608119
3604	 1	 1	 180.216078043
3605	 1	 1	 180.266077995
3606	 1	 1	 180.316091061
3607	 1	 1	 180.36608696
3608	 1	 1	 180.416090012
3609	 1	 1	 180.466089964
3610	 1	 1	 180.516110182
3611	 1	 1	 180.566111088
3612	 1	 1	 180.616115093
3613	 1	 1	 180.666110992
3614	 1	 1	 180.716123104
3615	 1	 1	 180.766132116
3616	 1	 1	 180.816131115
3617	 1	 1	 180.86612606
3618	 1	 1	 180.916140079
3619	 1	 1	 180.966144085
3620	 1	 1	 181.01614213
3621	 1	 1	 181.066153049
3622	 1	 1	 181.120705128
3623	 1	 1	 181.166172028
3624	 1	 1	 181.216154099
3625	 1	 1	 181.266178131
3626	 1	 1	 181.316179991
3627	 1	 1	 181.366186142
3628	 1	 1	 181.416176081
3629	 1	 1	 181.466191053
3630	 1	 1	 181.516196012
3631	 1	 1	 181.566200972
3632	 1	 1	 181.616194963
3633	 1	 1	 181.666216135
3634	 1	 1	 181.716212988
3635	 1	 1	 181.766227007
3636	 1	 1	 181.816215038
3637	 1	 1	 181.866228104
3638	 1	 1	 181.916231155
3639	 1	 1	 181.966226101
3640	 1	 1	 182.016239166
3641	 1	 1	 182.066249132
3642	 1	 1	 182.116259098
3643	 1	 1	 182.166247129
3644	 1	 1	 182.216256142
3645	 1	 1	 182.266265154
3646	 1	 1	 182.316274166
3647	 1	 1	 182.366261959
3648	 1	 1	 182.416280985
3649	 1	 1	 182.466291189
3650	 1	 1	 182.516287088
3651	 1	 1	 182.56628418
3652	 1	 1	 182.61630106
3653	 1	 1	 182.666304111
3654	 1	 1	 182.716310978
3655	 1	 1	 182.766307116
3656	 1	 1	 182.816317081
3657	 1	 1	 182.866320133
3658	 1	 1	 182.916323185
3659	 1	 1	 182.966338158
3660	 1	 1	 183.016333103
3661	 1	 1	 183.068717003
3662	 1	 1	 183.116343021
3663	 1	 1	 183.16635704
3664	 1	 1	 183.216349125
3665	 1	 1	 183.266363144
3666	 1	 1	 183.31635499
3667	 1	 1	 183.366373062
3668	 1	 1	 183.416373968
3669	 1	 1	 183.466376066
3670	 1	 1	 183.516376019
3671	 1	 1	 183.566389084
3672	 1	 1	 183.616393089
3673	 1	 1	 183.666397095
3674	 1	 1	 183.716387033
3675	 1	 1	 183.76641202
3676	 1	 1	 183.816410065
3677	 1	 1	 183.866410971
3678	 1	 1	 183.916414022
3679	 1	 1	 183.966430187
3680	 1	 1	 184.016414165
3681	 1	 1	 184.066431046
3682	 1	 1	 184.116436005
3683	 1	 1	 184.166439056
3684	 1	 1	 184.216434002
3685	 1	 1	 184.266456127
3686	 1	 1	 184.316456079
3687	 1	 1	 184.366463184
3688	 1	 1	 184.416452169
3689	 1	 1	 184.466467142
3690	 1	 1	 184.516471148
3691	 1	 1	 184.566487074
3692	 1	 1	 184.616474152
3693	 1	 1	 184.666486025
3694	 1	 1	 184.71649003
3695	 1	 1	 184.766497135
3696	 1	 1	 184.816492081
3697	 1	 1	 184.866507053
3698	 1	 1	 184.916500092
3699	 1	 1	 184.966546059
3700	 1	 1	 185.016513109
3701	 1	 1	 185.066529036
3702	 1	 1	 185.116539001
3703	 1	 1	 185.166534185
3704	 1	 1	 185.216536045
3705	 1	 1	 185.26654315
3706	 1	 1	 185.316540956
3707	 1	 1	 185.366556168
3708	 1	 1	 185.416545153
3709	 1	 1	 185.466588974
3710	 1	 1	 185.516574144
3711	 1	 1	 185.566576004
3712	 1	 1	 185.616568089
3713	 1	 1	 185.666586161
3714	 1	 1	 185.716619015
3715	 1	 1	 185.766592026
3716	 1	 1	 185.816588163
3717	 1	 1	 185.866598129
3718	 1	 1	 185.916609049
3719	 1	 1	 185.966621161
3720	 1	 1	 186.016615152
3721	 1	 1	 186.067229033
3722	 1	 1	 186.116621971
3723	 1	 1	 186.166634083
3724	 1	 1	 186.216643095
3725	 1	 1	 186.26663208
3726	 1	 1	 186.316636086
3727	 1	 1	 186.366647005
3728	 1	 1	 186.416650057
3729	 1	 1	 186.466662169
3730	 1	 1	 186.516661167
3731	 1	 1	 186.566666126
3732	 1	 1	 186.616662025
3733	 1	 1	 186.666670084
3734	 1	 1	 186.716665983
3735	 1	 1	 186.766680956
3736	 1	 1	 186.816688061
3737	 1	 1	 186.86669302
3738	 1	 1	 186.916695118
3739	 1	 1	 186.966711044
3740	 1	 1	 187.016705036
3741	 1	 1	 187.066699028
3742	 1	 1	 187.116713047
3743	 1	 1	 187.166723967
3744	 1	 1	 187.216722012
3745	 1	 1	 187.266721964
3746	 1	 1	 187.316733122
3747	 1	 1	 187.366738081
3748	 0	 1	 187.416740179
3749	 1	 1	 187.466742039
3750	 1	 1	 187.51675415
3751	 1	 1	 187.566760063
3752	 1	 1	 187.616765976
3753	 1	 1	 187.666756153
3754	 1	 1	 187.71676898
3755	 1	 1	 187.766777992
3756	 1	 1	 187.816779137
3757	 1	 1	 187.866772175
3758	 1	 1	 187.916779995
3759	 1	 1	 187.966783047
3760	 1	 1	 188.016797066
3761	 0	 1	 188.066802025
3762	 1	 1	 188.116804123
3763	 1	 1	 188.166809082
3764	 1	 1	 188.216808081
3765	 1	 1	 188.266821146
3766	 1	 1	 188.316828966
3767	 1	 1	 188.366832018
3768	 1	 1	 188.416821957
3769	 1	 1	 188.466839075
3770	 1	 1	 188.516843081
3771	 1	 1	 188.566847086
3772	 1	 1	 188.616840124
3773	 1	 1	 188.666855097
3774	 0	 1	 188.71686101
3775	 1	 1	 188.766875029
3776	 1	 1	 188.816862106
3777	 1	 1	 188.866878033
3778	 1	 1	 188.916869164
3779	 1	 1	 188.96687603
3780	 1	 1	 189.016887188
3781	 1	 1	 189.072685003
3782	 1	 1	 189.116904974
3783	 1	 1	 189.166902065
3784	 1	 1	 189.216906071
3785	 1	 1	 189.266921997
3786	 1	 1	 189.316915989
3787	 0	 1	 189.36691308
3788	 1	 1	 189.416924
3789	 1	 1	 189.466936111
3790	 1	 1	 189.517338037
3791	 1	 1	 189.566938162
3792	 1	 1	 189.616940975
3793	 1	 1	 189.666949034
3794	 1	 1	 189.716951132
3795	 1	 1	 189.76695013
3796	 1	 1	 189.816964149
3797	 1	 1	 189.866966963
3798	 1	 1	 189.916974068
3799	 1	 1	 189.966977119
3800	 0	 1	 190.016987085
3801	 1	 1	 190.066977978
3802	 1	 1	 190.116991997
3803	 1	 1	 190.166996956
3804	 1	 1	 190.217002153
3805	 1	 1	 190.266998053
3806	 1	 1	 190.317011118
3807	 1	 1	 190.367015123
3808	 1	 1	 190.417015076
3809	 1	 1	 190.467020988
3810	 1	 1	 190.517035961
3811	 1	 1	 190.567042112
3812	 1	 1	 190.617045164
3813	 0	 1	 190.66704011
3814	 1	 1	 190.717053175
3815	 1	 1	 190.767060041
3816	 1	 1	 190.817064047
3817	 1	 1	 190.867053032
3818	 1	 1	 190.917068958
3819	 1	 1	 190.967085123
3820	 1	 1	 191.017066956
3821	 1	 1	 191.067075968
3822	 1	 1	 191.117083073
3823	 1	 1	 191.167088032
3824	 1	 1	 191.21708107
3825	 1	 1	 191.267088175
3826	 0	 1	 191.317103148
3827	 1	 1	 191.367108107
3828	 1	 1	 191.417113066
3829	 1	 1	 191.467106104
3830	 1	 1	 191.517129183
3831	 1	 1	 191.567128181
3832	 1	 1	 191.61712718
3833	 1	 1	 191.667124987
3834	 1	 1	 191.717137098
3835	 1	 1	 191.767143965
3836	 1	 1	 191.81715107
3837	 1	 1	 191.867146969
3838	 1	 1	 191.91715312
3839	 0	 1	 191.967156172
3840	 1	 1	 192.017163992
3841	 1	 1	 192.067296982
3842	 1	 1	 192.117285013
3843	 1	 1	 192.167181015
3844	 1	 1	 192.217184067
3845	 1	 1	 192.267189026
3846	 1	 1	 192.317198992
3847	 1	 1	 192.367190123
3848	 1	 1	 192.417201996
3849	 1	 1	 192.467211008
3850	 1	 1	 192.517212152
3851	 1	 1	 192.567211151
3852	 0	 1	 192.617223024
3853	 1	 1	 192.667225122
3854	 1	 1	 192.717236042
3855	 1	 1	 192.767225981
3856	 1	 1	 192.817238092
3857	 1	 1	 192.867246151
3858	 1	 1	 192.917248964
3859	 1	 1	 192.96726203
3860	 1	 1	 193.017264128
3861	 1	 1	 193.067263126
3862	 1	 1	 193.117259026
3863	 1	 1	 193.16727519
3864	 1	 1	 193.21727705
3865	 0	 1	 193.267287016
3866	 1	 1	 193.317281008
3867	 1	 1	 193.367294073
3868	 1	 1	 193.417296171
3869	 1	 1	 193.467298985
3870	 1	 1	 193.517301083
3871	 1	 1	 193.567312956
3872	 1	 1	 193.617316961
3873	 1	 1	 193.667315006
3874	 1	 1	 193.717311144
3875	 1	 1	 193.767331123
3876	 1	 1	 193.817332029
3877	 1	 1	 193.867339134
3878	 0	 1	 193.917339087
3879	 1	 1	 193.967354059
3880	 1	 1	 194.017341137
3881	 1	 1	 194.067358971
3882	 1	 1	 194.117361069
3883	 1	 1	 194.167368174
3884	 1	 1	 194.21736002
3885	 1	 1	 194.267377138
3886	 1	 1	 194.317384005
3887	 1	 1	 194.36738205
3888	 1	 1	 194.417390108
3889	 1	 1	 194.467385054
3890	 1	 1	 194.517395973
3891	 0	 1	 194.567406178
3892	 1	 1	 194.617408991
3893	 1	 1	 194.667404175
3894	 1	 1	 194.717422962
3895	 1	 1	 194.767424107
3896	 1	 1	 194.817425966
3897	 1	 1	 194.867422104
3898	 1	 1	 194.917436123
3899	 1	 1	 194.967447996
3900	 1	 1	 195.017444134
3901	 1	 1	 195.068628073
3902	 1	 1	 195.117464066
3903	 1	 1	 195.167459011
3904	 0	 1	 195.217458963
3905	 1	 1	 195.267469168
3906	 1	 1	 195.317473173
3907	 1	 1	 195.367479086
3908	 1	 1	 195.417477131
3909	 1	 1	 195.467485189
3910	 1	 1	 195.517491102
3911	 1	 1	 195.567502975
3912	 1	 1	 195.617491961
3913	 1	 1	 195.667500973
3914	 1	 1	 195.717518091
3915	 1	 1	 195.767515182
3916	 1	 1	 195.817519188
3917	 0	 1	 195.867527008
3918	 1	 1	 195.91753602
3919	 1	 1	 195.967535019
3920	 1	 1	 196.017534971
3921	 1	 1	 196.067543983
